movie_id,movie_name,description,true_genre,predicted_genre,prob_action,prob_horror,prob_romance
tt0985047,Animal 2,james animal allen (ving rhames) took the fall for the crimes of his older son (vicellous shannon) and is now serving a life term at folsom prison,action,romance,0.40853882,0.10803021,0.483431
tt0354597,Geron Busabos: Ang batang Quiapo,deep in the heart of manila a young man lives loves and fights for survival he is geron busabos ang batang quiapo,action,romance,0.2748705,0.083885215,0.64124423
tt0117711,Spellbreaker: Secret of the Leprechauns,fairyhill ireland is a place filled with mysteries and legendsleprechauns and magic and for an american kid like mike dennehy it's a world of wonderous adventure vacationing in,horror,action,0.606117,0.137688,0.256195
tt2725430,Un parallèle plus tard,-based in montreal (canada) for many years léandre is a computer scientist in charge of the protection of the minister of public safety after selling secret information to the mafia the,romance,action,0.95822334,0.019448519,0.02232808
tt11096628,Vampire Zombies... From Space!,in 1957 the small town of marlow is under attack by: see title,horror,action,0.592166,0.24813698,0.159697
tt17074502,Unintentional,they say love hits when you least expect it what if you unexpectedly create it then you blow it and now you have to figure out how you lost it!,romance,horror,0.11540959,0.8469519,0.03763849
tt25433814,Finding Love in New Zealand,the plot is under wraps,romance,action,0.61554784,0.25661638,0.12783581
tt2409608,Waiting to Die,in a post apocalyptic world two lost young men struggle to survive emotionally and physically as they grapple with their complicated relationship,horror,romance,0.039070245,0.009890479,0.9510392
tt7339200,About Time,on the day of her high school prom quinn casey embarks on a larger than life adventure giving new meaning to the phrase a night you'll never forget,romance,horror,0.12335563,0.6307275,0.24591687
tt0036941,I'm from Arkansas,the national spotlight falls on pitchfork arkansas when a local farmer's sow has 18 piglets how the townspeople relate to city folk and handle fame is the ingredient for laughs,romance,horror,0.20595221,0.6417327,0.1523151
tt0184178,15 Amore,peace within war an adult voice narrates a story of childhood during world war ii when he lived with his mother brother and sister on an estate in australia's hunter valley his father,romance,action,0.62024254,0.100405574,0.27935192
tt4945910,Pine Mountain Gladiator,there is a man who's sole purpose is ridding the world of poverty one problem his methods are barbaric in one town known as pine mountain brad dires begins preparations for the super,horror,action,0.5337927,0.3741499,0.09205741
tt0005214,Double Trouble,shy timid banker florian amidon is assaulted robbed and knocked out while on vacation when he wakes up he discovers that he's in the booming oil town of bakerstown has no memory of how,romance,action,0.47872072,0.1398853,0.38139397
tt0363896,Police Wala,after the brutal murder of jagmohan's father inspector rakesh nath his mother loses her mind and is unable to communicate with anyone jagmohan grows educates himself and becomes a,romance,action,0.681899,0.20896587,0.10913513
tt2379548,Dangerous Games,wild goings on in a private girl's junior high school,action,romance,0.39996627,0.12994546,0.4700883
tt0327219,Los valientes de Guerrero,la pasiã³n y el odio gobiernan una pequeã±a villa mexicana,action,romance,0.33822426,0.23289728,0.42887852
tt0076417,Mr. Billion,when an american billionaire dies his poor italian nephew inherits everything provided he can arrive in the usa to claim his inheritance before the deadline but the corporate lawyer-executor tries to steal the inheritance,action,romance,0.21432467,0.1353441,0.65033114
tt2476170,Broken Notes,having lost his wife mary to illness three years ago james sunderland is both distraught yet uplifted on receipt of a letter which is apparently from her the letter is asking him to,horror,romance,0.11431471,0.17579807,0.7098872
tt0119015,Downtime,former police psychologist rob helps to save young chrissy when she is about to commit suicide by jumping of 21st-story balcony with her 4-year-old son jake when he persuades her to go on,romance,action,0.74592835,0.092310354,0.1617613
tt0081232,Nightkill,a woman's lover poisons her cruel husband a rich businessman in front of her she becomes more terrified when she finds the lover dead as well a police detective suddenly shows up at her door,horror,action,0.47934946,0.30523515,0.21541536
tt12623466,The Empty Walls,alexis lexi james a little girl who grows up battling sexual physical and emotional abuse at the hands of her caretaker (a former cop) strives to overcome the emptiness inside through,romance,action,0.5500077,0.3360493,0.11394303
tt1488104,Spyder,a portrait of a young woman with a vagabond soul she experiences various levels of reality between heaven and hell ecstasy and horror discovering the world of cinema and her first love,romance,horror,0.036981624,0.6825329,0.28048545
tt10700134,State of Défacto,when single mother anahid kalentz complains about the horrors of war it falls on deaf ears as her son and only family david has made the decision behind her back to enlist in what will,action,romance,0.13707925,0.4117901,0.45113063
tt0395703,Parwane,like to share sargam picture how to share let me know,action,romance,0.17498317,0.10155933,0.72345746
tt0791592,Ulila ng Bataan,sampaguita's humble dedication to the child left behind--your neighborhood child--or your own children,action,horror,0.26301092,0.6599019,0.07708717
tt11859872,ACT 1978,act 1978 talks about a pregnant woman who chooses her own way to condemn the injustices caused by the bureaucratic system,action,romance,0.357703,0.21492274,0.4273743
tt0131545,Povestea dragostei,the charmed pig from creanga's pig story is actually a handsome extraterrestrial armored in an anti-pollution suit,romance,action,0.54061174,0.05276925,0.40661895
tt15055500,They're Coming,two strangers that met through craigslist in the early 2000s take a road trip to a supposed hot site for alien visitation,horror,romance,0.14716537,0.2827435,0.5700911
tt0115016,The Phantom Lover,in 1930's china an opera troupe arrives at an abandoned theater haunted by the spectral figure of it's previous owner - a once great opera singer - who now seeks to turn the company's young leading men into a great star like himself,romance,horror,0.15643643,0.67085546,0.17270815
tt1807931,Amrica Shika Bika,going events is a group of young people wishing to immigrate to america because they thought that the golden opportunities to work get rich quick and achieve the dreams that were unable,action,romance,0.19894876,0.10472965,0.69632155
tt3413104,Rasin Mwen,whether it's on the soccer fields or in a back alley in modern day haiti the strong survive and the smart thrive belensky pétion a heavy gambler an upcoming soccer star and ladies' man,action,romance,0.086954825,0.039184183,0.87386096
tt5515374,Lake Fear 2: The Swamp,it's march in south florida the beach towns are flush with young people looking for action and excitement for one unlucky group of thrill-seeking spring breakers their adventure leads to,horror,action,0.8298937,0.09015277,0.079953484
tt1090646,City Rats,eight lost souls search for solutions to problems ranging from finding a better suicide method to defeating creative block to losing their virginity,action,romance,0.051646616,0.05087904,0.8974743
tt19224780,Grom: Boyhood,twenty years before the 'plague doctor' events igor grom was just a schoolboy who loved hanging out in the streets with his best friend while his dad spent nights at police work chasing,action,romance,0.45176908,0.042273633,0.5059573
